1785795003,40.06
1785795302,40.02
1785795602,40.34
1785795903,40.19
1785796202,40.10
1785796503,40.11
1785796803,22.60
1785797102,21.76
1785797403,39.21
1785797702,40.04
1785798003,40.09
1785798303,40.08
1785798603,40.02
1785798903,40.04
1785799202,40.14
1785799502,40.02
1785799803,40.08
1785800103,40.10
1785800402,40.09
1785800702,40.09
1785801003,40.07
1785801302,40.01
1785801603,40.09
1785801903,40.03
1785802203,40.06
1785802503,40.05
1785802802,40.05
1785803102,40.09
1785803403,40.07
1785803703,40.01
1785804002,40.00
1785804303,40.05
1785804603,40.01
1785804903,40.08
1785805202,40.02
1785805502,40.00
1785805803,40.12
1785806103,40.02
1785806403,40.02
1785806702,40.44
1785807003,40.02
1785807302,40.05
1785807603,40.17
1785807903,40.05
1785808203,40.08
1785808502,40.02
1785808803,40.12
1785809103,40.10
1785809403,40.06
1785809702,40.01
1785810003,40.05
1785810302,40.05
1785810603,40.11
1785810903,40.19
1785811203,40.08
1785811503,40.00
1785811802,40.24
1785812103,40.03
1785812403,40.13
1785812703,40.03
1785813003,40.02
1785813302,40.16
1785813603,40.02
1785813903,40.04
1785814203,40.09
1785814502,40.09
1785814803,40.01
1785815103,40.08
1785815403,40.17
1785815702,40.16
1785816003,40.10
1785816302,40.02
1785816603,40.12
1785816903,40.07
1785817203,40.02
1785817502,40.08
1785817803,40.05
1785818102,40.01
1785818403,40.13
1785818703,40.04
1785819003,40.09
1785819303,40.10
1785819603,40.10
1785819903,40.12
1785820203,40.12
1785820503,40.16
1785820802,40.24
1785821103,40.03
1785821402,40.03
1785821703,40.21
1785822003,40.33
1785822303,40.17
1785822603,40.03
1785822902,40.02
1785823203,40.09
1785823503,40.03
1785823803,40.07
1785824103,40.08
1785824403,40.02
1785824702,40.02
1785825002,40.13
1785825303,40.07
1785825602,38.96
1785825903,38.95
1785826203,40.05
1785826503,40.08
1785826802,40.10
1785827102,40.03
1785827403,40.07
1785827703,40.52
1785828003,40.05
1785828302,40.04
1785828604,40.04
1785828903,40.05
1785829203,40.03
1785829503,40.05
1785829803,40.07
1785830102,40.12
1785830402,40.04
1785830702,40.06
1785831002,40.03
1785831303,40.01
1785831603,40.04
1785831902,40.06
1785832203,40.10
1785832503,40.09
1785832803,40.07
1785833103,40.27
1785833403,40.02
1785833702,40.01
1785834003,40.31
1785834303,40.02
1785834603,40.02
1785834903,40.18
1785835203,40.03
1785835502,40.09
1785835803,40.06
1785836103,40.09
1785836403,40.06
1785836703,40.17
1785837002,40.34
1785837302,40.16
1785837603,40.10
1785837903,40.02
1785838203,40.11
1785838503,40.03
1785838803,40.08
1785839103,40.06
1785839403,40.08
1785839702,29.12
1785840003,23.57
1785840303,33.66
1785840603,40.08
1785840903,40.03
1785841204,40.11
1785841502,40.06
1785841803,40.20
1785842102,40.00
1785842403,40.09
1785842703,40.01
1785843003,40.00
1785843302,40.09
1785843603,40.02
1785843903,40.22
1785844203,40.02
1785844503,40.02
1785844803,40.10
1785845102,40.11
1785845403,40.04
1785845702,40.05
1785846002,40.03
1785846302,40.15
1785846603,40.11
1785846903,40.02
1785847203,40.08
1785847503,40.07
1785847803,40.24
1785848103,40.16
1785848403,40.12
1785848703,40.04
1785849003,40.03
1785849302,40.07
1785849602,40.08
1785849902,40.10
1785850203,40.08
1785850503,40.10
1785850805,40.04
1785851102,40.01
1785851403,40.06
1785851703,40.02
1785852004,40.00
1785852303,40.41
1785852603,40.08
1785852903,40.09
1785853203,40.02
1785853503,40.08
1785853802,40.20
1785854103,40.01
1785854403,40.09
1785854703,40.07
1785855002,40.03
1785855303,40.09
1785855602,40.03
1785855903,40.01
1785856203,40.07
1785856503,40.05
1785856803,40.12
1785857103,40.14
1785857403,40.04
1785857703,40.08
1785858003,40.03
1785858303,40.11
1785858602,40.18
1785858903,40.02
1785859203,40.04
1785859503,40.07
1785859803,40.02
1785860102,40.01
1785860402,40.11
1785860703,40.09
1785861002,40.20
1785861303,40.08
1785861603,40.15
1785861903,40.24
1785862202,40.14
1785862503,40.01
1785862802,40.21
1785863102,40.02
1785863403,40.02
1785863703,40.24
1785864003,40.01
1785864302,40.05
1785864603,40.03
1785864903,40.12
1785865202,40.15
1785865503,40.03
1785865803,40.10
1785866102,40.07
1785866403,40.27
1785866703,40.00
1785867003,40.09
1785867302,40.10
1785867603,40.07
1785867903,40.06
1785868202,40.06
1785868502,40.12
1785868803,40.05
1785869103,40.00
1785869402,40.05
1785869703,40.01
1785870004,40.09
1785870302,40.10
1785870603,40.06
1785870902,40.28
1785871203,40.07
1785871503,40.01
1785871802,40.25
1785872103,40.02
1785872403,40.01
1785872703,40.22
1785873002,40.06
1785873303,40.03
1785873602,40.11
1785873903,40.07
1785874203,40.00
1785874503,40.11
1785874803,40.08
1785875102,40.10
1785875403,40.13
1785875703,40.05
1785876003,40.14
1785876303,40.03
1785876603,40.04
1785876902,40.10
1785877202,40.01
1785877502,40.00
1785877803,40.06
1785878103,40.05
1785878402,40.09
1785878703,40.12
1785879003,40.06
1785879303,40.16
1785879603,40.18
1785879902,40.02
1785880203,40.06
1785880503,40.18
1785880803,40.07
1785881102,40.05
1785881403,40.08
1785881703,21.52
1785882002,21.14
1785882303,39.83
1785882602,40.00
1785882903,40.09
1785883203,40.04
1785883502,40.00
1785883803,40.03
1785884103,40.04
1785884402,40.12
1785884703,40.04
1785885002,40.02
1785885303,40.17
1785885602,40.08
1785885902,40.28
1785886203,40.15
1785886502,40.01
1785886803,40.05
1785887103,40.09
1785887402,40.17
1785887702,40.13
1785888003,40.01
1785888303,40.01
1785888602,40.04
1785888902,40.09
1785889203,40.00
1785889502,40.09
1785889803,40.01
1785890102,40.04
1785890403,40.25
1785890703,40.19
1785891002,40.15
1785891303,40.10
1785891603,40.01
1785891903,40.21
1785892203,40.12
1785892503,40.10
1785892803,40.11
1785893102,40.08
1785893403,40.14
1785893702,40.05
1785894003,40.09
1785894303,40.09
1785894602,40.01
1785894903,40.04
1785895202,40.08
1785895503,40.08
1785895803,40.04
1785896102,40.04
1785896403,40.10
1785896703,40.06
1785897002,40.05
1785897303,40.01
1785897603,40.04
1785897902,40.11
1785898203,40.01
1785898502,40.06
1785898803,40.13
1785899103,40.07
1785899403,40.04
1785899703,40.04
1785900003,40.13
1785900302,40.22
1785900603,40.09
1785900903,40.22
1785901203,40.09
1785901502,40.28
1785901803,40.17
1785902103,40.02
1785902402,40.04
1785902703,40.27
1785903003,40.00
1785903302,40.02
1785903602,40.06
1785903903,40.16
1785904203,40.06
1785904503,40.05
1785904802,40.05
1785905103,40.01
1785905403,40.30
1785905703,40.38
1785906003,40.10
1785906303,40.10
1785906603,40.17
1785906903,40.04
1785907203,40.10
1785907503,40.01
1785907803,40.00
1785908102,40.02
1785908403,41.09
1785908703,40.12
1785909003,40.03
1785909302,40.22
1785909603,40.35
1785909903,40.17
1785910203,40.31
1785910503,40.06
1785910803,40.03
1785911103,40.07
1785911402,40.02
1785911703,40.13
1785912002,40.27
1785912303,40.11
1785912603,40.09
1785912903,40.09
1785913203,40.06
1785913503,40.15
1785913803,40.02
1785914103,40.00
1785914402,40.16
1785914703,40.02
1785915003,40.08
1785915303,40.37
1785915603,40.03
1785915902,40.13
1785916203,40.02
1785916503,40.08
1785916803,40.14
1785917103,40.01
1785917402,40.00
1785917703,40.04
1785918003,40.01
1785918303,40.30
1785918603,40.13
1785918902,40.00
1785919203,40.05
1785919503,40.08
1785919803,40.27
1785920103,40.02
1785920403,40.03
1785920703,40.05
1785921003,40.10
1785921303,40.02
1785921603,40.04
1785921902,40.02
1785922203,40.11
1785922503,40.10
1785922803,40.01
1785923103,40.06
1785923403,40.03
1785923702,40.01
1785924003,40.11
1785924302,40.01
1785924603,40.02
1785924903,40.05
1785925203,40.01
1785925503,40.09
1785925803,40.11
1785926103,40.06
1785926403,22.12
1785926703,22.24
1785927002,39.29
1785927303,40.07
1785927602,40.03
1785927903,40.01
1785928202,40.13
1785928503,40.07
1785928803,40.07
1785929103,40.11
1785929402,40.00
1785929703,40.10
1785930003,40.19
1785930303,40.05
1785930602,40.11
1785930903,40.07
1785931202,40.07
1785931503,40.09
1785931804,40.20
1785932103,40.07
1785932403,40.03
1785932703,40.02
1785933002,40.02
1785933303,40.00
1785933602,40.32
1785933903,40.15
1785934202,40.08
1785934503,40.44
1785934802,40.01
1785935102,40.00
1785935403,40.19
1785935703,40.05
1785936003,40.05
1785936302,40.01
1785936603,40.13
1785936903,40.09
1785937202,40.01
1785937503,40.07
1785937802,40.02
1785938103,40.00
1785938402,40.08
1785938703,40.30
1785939002,40.03
1785939302,40.03
1785939604,40.12
1785939902,40.08
1785940202,40.18
1785940503,40.15
1785940803,40.07
1785941103,40.18
1785941403,40.22
1785941702,40.06
1785942003,40.02
1785942303,40.08
1785942603,40.10
1785942902,40.01
1785943202,40.09
1785943503,40.04
1785943802,40.04
1785944102,40.13
1785944403,40.01
1785944703,40.03
1785945004,40.10
1785945302,40.01
1785945603,40.07
1785945903,40.12
1785946203,40.03
1785946502,40.14
1785946803,40.21
1785947102,40.01
1785947403,40.04
1785947703,40.01
1785948003,40.05
1785948302,40.01
1785948603,40.03
1785948903,40.19
1785949203,40.06
1785949503,40.13
1785949803,40.21
1785950102,40.01
1785950402,40.25
1785950703,40.09
1785951003,40.07
1785951302,40.21
1785951603,40.02
1785951903,40.07
1785952203,40.03
1785952503,40.06
1785952803,40.57
1785953103,40.05
1785953403,40.02
1785953703,40.15
1785954003,40.01
1785954303,40.13
1785954603,40.05
1785954903,40.02
1785955203,40.09
1785955503,40.08
1785955803,40.07
1785956103,40.13
1785956403,40.01
1785956702,40.02
1785957003,40.07
1785957303,40.05
1785957603,40.08
1785957902,40.09
1785958202,40.05
1785958503,40.15
1785958802,40.01
1785959103,40.01
1785959403,40.13
1785959702,40.04
1785960003,40.07
1785960303,40.18
1785960603,40.03
1785960903,40.14
1785961202,40.05
1785961503,40.11
1785961803,40.26
1785962103,40.02
1785962403,40.11
1785962703,40.08
1785963002,40.32
1785963303,40.27
1785963602,40.12
1785963903,40.00
1785964202,40.21
1785964503,40.07
1785964803,40.00
1785965103,40.11
1785965403,40.10
1785965703,40.16
1785966002,40.09
1785966303,40.08
1785966603,40.27
1785966902,40.23
1785967203,40.00
1785967503,40.16
1785967803,40.16
1785968103,40.20
1785968403,40.05
1785968703,40.02
1785969002,40.13
1785969302,40.01
1785969603,40.14
1785969903,40.03
1785970203,40.07
1785970503,40.09
1785970803,40.03
1785971103,40.04
1785971403,40.24
1785971702,40.10
1785972002,24.08
1785972303,21.78
1785972603,37.53
1785972903,40.00
1785973203,40.23
1785973503,40.01
1785973803,40.08
1785974103,40.12
1785974402,40.00
1785974702,40.07
1785975002,40.04
1785975303,40.06
1785975602,40.05
1785975903,40.02
1785976203,40.12
1785976502,40.08
1785976802,40.18
1785977103,40.10
1785977403,40.05
1785977703,40.34
1785978003,40.14
1785978303,40.01
1785978603,40.07
1785978903,40.05
1785979203,40.02
1785979503,40.10
1785979803,40.06
1785980103,40.06
1785980403,40.07
1785980702,40.01
1785981003,40.05
1785981302,40.03
1785981602,40.01
1785981903,40.18
1785982202,40.10
1785982503,40.01
1785982803,40.10
1785983103,40.04
1785983402,40.01
1785983703,40.08
1785984002,40.01
1785984303,40.16
1785984603,40.02
1785984902,40.03
1785985203,40.15
1785985503,40.05
1785985803,40.08
1785986103,40.27
1785986403,40.01
1785986703,40.16
1785987003,40.13
1785987303,40.02
1785987603,40.04
1785987902,40.01
1785988203,40.01
1785988502,40.13
1785988803,40.01
1785989103,40.13
1785989403,40.08
1785989703,40.13
1785990002,40.06
1785990303,40.08
1785990603,40.06
1785990902,40.31
1785991203,40.08
1785991502,40.16
1785991802,40.17
1785992103,40.02
1785992402,40.04
1785992703,40.07
1785993003,40.00
1785993303,40.04
1785993603,40.02
1785993903,40.17
1785994202,40.08
1785994503,40.23
1785994803,40.30
1785995103,40.22
1785995403,40.08
1785995703,40.46
1785996002,40.11
1785996302,40.39
1785996603,40.22
1785996903,40.06
1785997203,40.31
1785997502,40.06
1785997802,40.00
1785998103,40.06
1785998403,40.08
1785998702,40.07
1785999003,40.02
1785999303,40.02
1785999603,40.04
1785999902,40.02
1786000202,40.07
1786000503,40.31
1786000803,40.10
1786001102,40.18
1786001403,40.06
1786001702,40.08
1786002003,40.19
1786002303,40.03
1786002603,40.45
1786002903,40.08
1786003202,40.02
1786003503,40.06
1786003803,40.01
1786004103,40.08
1786004402,40.04
1786004702,40.15
1786005003,40.13
1786005303,40.30
1786005602,40.31
1786005903,40.10
1786006202,40.01
1786006503,40.00
1786006803,40.18
1786007103,40.06
1786007403,40.01
1786007703,40.02
1786008003,40.02
1786008303,40.17
1786008603,40.05
1786008902,40.05
1786009203,40.03
1786009502,40.03
1786009803,8.67
1786010102,0.13
1786010403,0.09
1786010703,0.00
1786011003,0.04
1786011303,0.02
1786011603,0.00
1786011903,0.07
1786012202,0.02
1786012502,0.01
1786012803,0.00
1786013102,0.07
1786013403,0.01
1786013703,0.01
1786014003,0.05
1786014303,0.01
1786014603,0.01
1786014903,0.10
1786015203,0.10
1786015503,0.00
1786015803,0.02
1786016103,0.05
1786016403,0.01
1786016702,0.00
1786017002,0.09
1786017303,0.04
1786017603,0.00
1786017903,0.00
1786018202,0.04
1786018503,0.08
1786018803,0.00
1786019102,0.09
1786019403,0.02
1786019703,0.09
1786020003,0.01
1786020302,0.04
1786020603,0.01
1786020903,0.00
1786021203,0.03
1786021503,0.02
1786021802,0.10
1786022102,0.05
1786022402,0.02
1786022703,0.00
1786023003,0.07
1786023303,0.04
1786023603,0.02
1786023903,0.00
1786024203,0.03
1786024503,0.09
1786024803,0.00
1786025102,0.05
1786025402,0.01
1786025703,0.00
1786026002,0.08
1786026303,0.02
1786026603,0.01
1786026902,0.01
1786027203,0.04
1786027503,0.01
1786027802,0.04
1786028103,0.07
1786028403,0.02
1786028703,0.02
1786029003,0.00
1786029303,0.03
1786029603,0.01
1786029903,0.00
1786030203,0.05
1786030503,0.08
1786030803,0.01
1786031103,0.00
1786031402,0.02
1786031703,0.07
1786032003,0.00
1786032303,0.04
1786032603,0.02
1786032903,0.11
1786033203,0.20
1786033502,0.02
1786033803,0.07
1786034103,0.00
1786034402,0.10
1786034703,0.01
1786035002,0.00
1786035303,0.05
1786035604,0.02
1786035903,0.00
1786036203,0.00
1786036503,0.03
1786036802,0.01
1786037103,0.01
1786037402,0.05
1786037703,0.03
1786038003,0.02
1786038303,0.07
1786038602,0.12
1786038903,0.00
1786039202,0.10
1786039502,0.03
1786039803,0.01
1786040103,0.00
1786040402,0.10
1786040703,0.09
1786041002,0.01
1786041303,0.08
1786041602,0.03
1786041903,0.01
1786042203,0.00
1786042503,0.03
1786042803,0.03
1786043103,0.00
1786043402,0.07
1786043703,0.01
1786044002,0.01
1786044302,0.08
1786044603,0.07
1786044903,0.01
1786045203,0.02
1786045503,0.08
1786045802,0.02
1786046103,0.00
1786046403,0.08
1786046702,0.01
1786047003,0.01
1786047302,0.00
1786047603,0.13
1786047903,0.01
1786048202,0.00
1786048503,0.08
1786048802,0.04
1786049103,0.00
1786049403,0.16
1786049703,0.02
1786050003,0.04
1786050303,0.00
1786050603,0.03
1786050903,0.01
1786051203,0.02
1786051503,0.05
1786051802,0.08
1786052103,0.01
1786052402,0.02
1786052703,0.06
1786053003,0.05
1786053303,0.00
1786053603,0.05
1786053903,0.01
1786054203,0.05
1786054502,0.19
1786054802,0.02
1786055103,0.01
1786055403,0.00
1786055703,0.04
1786056002,0.01
1786056303,0.00
1786056602,0.00
1786056903,0.10
1786057202,0.00
1786057503,0.12
1786057803,0.02
1786058102,0.09
1786058403,0.08
1786058702,0.05
1786059003,0.00
1786059303,0.07
1786059603,0.06
1786059902,0.00
1786060203,0.00
1786060503,0.13
1786060803,0.02
1786061103,0.00
1786061403,0.16
1786061703,0.10
1786062003,0.01
1786062302,0.00
1786062603,0.03
1786062903,0.03
1786063203,0.08
1786063502,0.05
1786063803,0.01
1786064102,0.04
1786064403,0.08
1786064702,0.02
1786065003,0.16
1786065302,0.00
1786065603,0.04
1786065903,0.09
1786066202,0.06
1786066503,0.05
1786066802,0.08
1786067103,0.01
1786067403,0.15
1786067703,0.02
1786068002,0.01
1786068302,0.02
1786068603,0.11
1786068903,0.01
1786069203,0.00
1786069503,0.04
1786069803,0.01
1786070103,0.01
1786070402,0.07
1786070703,0.02
1786071003,0.04
1786071303,0.00
1786071602,0.04
1786071903,0.04
1786072203,0.00
1786072502,0.05
1786072802,0.02
1786073103,0.00
1786073402,0.08
1786073703,0.06
1786074003,0.03
1786074302,0.00
1786074603,0.10
1786074903,0.01
1786075203,0.09
1786075502,0.07
1786075803,0.03
1786076102,0.01
1786076403,0.00
1786076703,0.05
1786077003,0.01
1786077303,0.00
1786077603,0.36
1786077903,0.02
1786078202,0.00
1786078502,0.13
1786078803,0.02
1786079103,0.00
1786079402,0.00
1786079703,0.03
1786080002,0.01
1786080303,0.00
1786080603,0.05
1786080903,0.03
1786081202,0.21
1786081503,0.00
1786081802,0.20
1786082103,0.02
1786082403,0.00
1786082703,0.05
1786083003,0.01
1786083303,0.03
1786083603,0.07
1786083903,2.83
1786084203,1.11
1786084502,0.10
1786084803,0.02
1786085103,0.00
1786085402,0.09
1786085703,0.03
1786086003,0.03
1786086303,0.01
1786086603,0.04
1786086903,0.04
1786087203,0.07
1786087503,0.13
1786087803,0.02
1786088103,0.08
1786088403,0.07
1786088702,0.11
1786089003,0.01
1786089303,0.00
1786089603,0.21
1786089903,0.10
1786090203,0.00
1786090503,0.02
1786090803,0.08
1786091103,0.01
1786091402,0.00
1786091702,0.04
1786092003,0.05
1786092303,0.00
1786092602,0.00
1786092903,0.07
1786093203,0.05
1786093502,0.00
1786093802,0.10
1786094103,0.10
1786094403,0.02
1786094703,0.02
1786095003,0.04
1786095303,0.01
1786095603,0.02
1786095903,0.08
1786096203,0.02
1786096502,0.01
1786096803,0.09
1786097102,0.05
1786097403,0.01
1786097702,0.00
1786098003,0.07
1786098303,0.00
1786098602,0.03
1786098903,0.00
1786099202,0.04
1786099503,0.06
1786099803,0.00
1786100102,0.00
1786100403,0.05
1786100703,0.05
1786101002,0.12
1786101303,0.02
1786101603,0.02
1786101903,0.01
1786102203,0.03
1786102502,0.01
1786102803,0.04
1786103103,0.00
1786103403,0.01
1786103703,0.01
1786104003,0.08
1786104303,0.03
1786104603,0.01
1786104902,0.00
1786105203,0.04
1786105503,0.01
1786105803,0.03
1786106102,0.00
1786106403,0.03
1786106702,0.02
1786107003,0.10
1786107302,0.06
1786107602,0.02
1786107903,0.00
1786108203,0.08
1786108503,0.05
1786108803,0.01
1786109103,0.00
1786109402,0.09
1786109703,0.02
1786110003,0.01
1786110303,0.00
1786110603,0.08
1786110902,0.04
1786111204,0.01
1786111503,0.06
1786111803,0.06
1786112103,0.00
1786112403,0.00
1786112702,0.03
1786113003,0.01
1786113302,0.09
1786113603,0.00
1786113903,0.06
1786114203,0.00
1786114503,0.11
1786114802,0.04
1786115103,0.01
1786115403,0.09
1786115703,0.27
1787039403,1.02
1787039433,0.62
1787039702,0.56
1787040003,1.55
1787040303,1.06
1787040602,1.04
1787040903,1.07
1787041203,2.01
1787041502,1.23
1787041803,1.09
1787042103,1.01
1787042403,1.21
1787042703,1.07
1787043003,1.15
1787043303,1.10
1787043602,1.20
1787043902,1.50
1787044203,1.06
1787044502,1.19
1787044803,0.46
1787045102,0.01
1787045403,0.03
1787045703,0.01
1787046003,0.00
1787046303,0.13
1787046603,0.04
1787046903,0.02
1787047203,0.08
1787047503,0.04
1787047803,0.07
1787048102,0.01
1787048402,0.00
1787048703,0.10
1787049003,0.05
1787049303,0.06
1787049603,0.05
1787049903,0.06
1787050203,0.04
1787050502,0.07
1787050802,0.00
1787051102,0.05
1787051403,0.00
1787051703,0.04
1787052003,0.09
1787052302,0.01
1787052603,0.27
1787052903,0.07
1787053203,0.02
1787053503,0.00
1787053802,0.04
1787054103,0.00
1787054402,0.00
1787054702,0.15
1787055003,0.03
1787055302,0.07
1787055602,0.00
1787055903,0.00
1787056203,0.03
1787056503,0.00
1787056803,0.05
1787057103,0.05
1787057403,0.03
1787057702,0.00
1787058003,0.06
1787058302,0.01
1787058602,0.08
1787058903,0.09
1787059203,0.03
1787059503,0.01
1787059802,0.03
1787060102,0.03
1787060403,0.02
1787060703,0.00
1787061003,0.05
1787061303,0.02
1787061603,0.00
1787061903,0.03
1787062202,0.04
1787062502,0.02
1787062803,0.08
1787063103,0.07
1787063403,0.02
1787063703,0.04
1787064003,0.00
1787064303,0.04
1787064603,0.01
1787064903,0.04
1787065202,0.06
1787065502,0.00
1787065802,0.00
1787066102,0.00
1787066402,0.07
1787066703,0.01
1787067003,0.16
1787067302,0.08
1787067602,0.11
1787067903,0.01
1787068203,0.07
1787068503,0.02
1787068802,0.09
1787069103,0.08
1787069403,0.04
1787069702,0.01
1787070002,0.08
1787070302,0.31
1787070603,0.02
1787070903,0.00
1787071203,0.02
1787071503,0.04
1787071803,0.01
1787072103,0.01
1787072403,0.19
1787072703,0.02
1787073002,0.00
1787073303,0.00
1787073602,0.02
1787073902,0.01
1787074203,0.05
1787074503,0.06
1787074803,0.05
1787075103,0.00
1787075403,0.00
1787075702,0.11
1787076003,0.04
1787076302,0.08
1787076603,0.04
1787076903,0.01
1787077202,0.05
1787077502,0.06
1787077802,0.02
1787078103,0.01
1787078403,0.03
1787078703,0.03
1787079002,0.03
1787079303,0.01
1787079604,0.10
1787079903,0.02
1787080203,0.02
1787080502,0.00
1787080803,0.02
1787081103,0.01
1787081403,0.02
1787081703,0.13
1787082003,0.07
1787082303,0.03
1787082603,0.07
1787082902,0.02
1787083203,0.01
1787083503,0.02
1787083802,0.04
1787084103,0.01
1787084403,0.01
1787084703,0.07
1787085003,0.02
1787085302,0.05
1787085603,0.00
1787085902,0.15
1787086202,0.01
1787086503,0.00
1787086802,0.07
1787087102,0.10
1787087402,0.01
1787087702,0.00
1787088003,0.03
1787088303,0.01
1787088603,0.04
1787088903,0.09
1787089202,0.01
1787089503,0.03
1787089803,0.16
1787090103,0.02
1787090403,0.09
1787090703,0.03
1787091003,0.13
1787091302,0.01
1787091603,0.01
1787091903,0.10
1787092203,0.02
1787092502,0.02
1787092802,0.00
1787093103,0.08
1787093403,0.01
1787093702,0.00
1787094002,0.23
1787094303,0.02
1787094603,0.09
1787094903,0.00
1787095203,0.13
1787095503,0.01
1787095803,0.00
1787096103,0.08
1787096403,0.10
1787096703,0.00
1787097003,0.06
1787097303,0.07
1787097603,0.02
1787097903,0.02
1787098203,0.02
1787098502,0.15
1787098803,0.03
1787099103,0.03
1787099403,0.12
1787099703,0.05
1787100003,0.00
1787100303,0.00
1787100602,0.06
1787100903,0.01
1787101203,0.00
1787101503,0.07
1787101803,0.07
1787102102,0.01
1787102403,0.00
1787102703,0.06
1787103002,0.01
1787103303,0.01
1787103603,0.07
1787103903,0.09
1787104202,0.01
1787104503,0.02
1787104802,0.05
1787105103,0.01
1787105403,0.00
1787105703,0.11
1787106003,0.02
1787106302,0.02
1787106603,0.00
1787106903,0.08
1787107202,0.03
1787107502,0.00
1787107803,0.01
1787108103,0.03
1787108402,0.02
1787108703,0.00
1787109003,0.05
1787109302,0.04
1787109603,0.00
1787109902,0.06
1787110203,0.03
1787110502,0.01
1787110802,0.03
1787111102,0.06
1787111403,0.09
1787111702,0.01
1787112003,0.07
1787112302,0.00
1787112603,0.03
1787112903,0.00
1787113203,0.11
1787113503,0.01
1787113803,0.00
1787114103,0.08
1787114403,0.09
1787114703,0.02
1787115003,0.00
1787115302,0.03
1787115603,0.07
1787115902,0.06
1787116202,0.08
1787116502,0.04
1787116803,0.02
1787117103,0.12
1787117403,0.05
1787117703,0.01
1787118003,0.20
1787118303,0.12
1787118603,0.01
1787118902,0.00
1787119203,0.07
1787119503,0.04
1787119802,0.01
1787120103,0.00
1787120403,0.04
1787120702,0.09
1787121003,0.00
1787121302,0.20
1787121603,0.12
1787121903,0.03
1787122203,0.00
1787122502,0.04
1787122802,0.02
1787123102,0.02
1787123403,0.07
1787123703,0.05
1787124002,0.04
1787124302,0.00
1787124602,0.04
1787124903,0.01
1787125203,0.00
1787125503,0.13
1787125803,0.02
1787126103,0.01
1787126403,0.00
1787126703,0.03
1787127003,0.12
1787127302,0.01
1787127602,0.07
1787127902,0.02
1787128203,0.00
1787128503,0.00
1787128803,0.03
1787129102,0.04
1787129403,0.00
1787129702,0.06
1787130003,0.02
1787130303,0.06
1787130603,0.00
1787130902,0.04
1787131203,0.01
1787131503,0.09
1787131803,0.13
1787132103,0.03
1787132403,0.00
1787132703,0.00
1787133003,0.09
1787133302,0.01
1787133603,0.00
1787133902,0.08
1787134202,0.06
1787134503,0.01
1787134803,0.00
1787135102,0.04
1787135403,0.02
1787135703,0.00
1787136003,0.07
1787136302,0.00
